Time (s),Signal (V)
8.388,1.285803694
8.39,1.435768902
8.392,1.795685401
8.394,1.870668005
8.396,2.695476649
8.398,2.575504483
8.4,2.200591463
8.402,2.050626255
8.404,1.60073063
8.406,1.450765422
8.408,1.150835006
8.41,1.435768902
8.412,1.765692359
8.414,2.635490566
8.416,2.410542754
8.418,2.500521879
8.42,2.14060538
8.422,1.855671484
8.424,1.840674963
8.426,1.510751506
8.428,1.135838485
8.43,1.540744547
8.432,1.750695839
8.434,2.200591463
8.436,2.260577546
8.438,2.665483608
8.44,2.455532317
8.442,2.290570588
8.444,1.630723672
8.446,1.375782818
8.448,1.21082109
8.45,1.40577586
8.452,1.885664526
8.454,2.215587984
8.456,2.260577546
8.458,2.5155184
8.46,2.33556015
8.462,1.645720193
8.464,1.480758464
8.466,1.435768902
8.468,1.270807173
8.47,1.690709755
8.472,2.170598421
8.474,2.095615817
8.476,2.125608859
8.478,2.185594942
8.48,1.870668005
8.482,1.630723672
8.484,1.615727151
8.486,1.555741068
8.488,1.510751506
8.49,1.750695839
8.492,2.1556019
8.494,2.425539275
8.496,2.455532317
8.498,2.815448816
8.5,2.365553192
8.502,1.990640171
8.504,1.720702797
8.506,1.480758464
8.508,1.435768902
8.51,1.615727151
8.512,2.185594942
8.514,2.455532317
8.516,2.530514921
8.518,2.410542754
8.52,2.230584504
8.522,2.275574067
8.524,2.050626255
8.526,1.735699318
8.528,1.285803694
8.53,1.60073063
8.532,2.245581025
8.534,2.380549712
8.536,2.650487087
8.538,2.350556671
8.54,1.990640171
8.542,1.840674963
8.544,1.450765422
8.546,1.270807173
8.548,1.375782818
8.55,1.540744547
8.552,1.675713235
8.554,2.320563629
8.556,2.33556015
8.558,2.290570588
8.56,1.975643651
8.562,1.435768902
8.564,1.60073063
8.566,1.240814131
8.568,1.555741068
8.57,1.345789777
8.572,1.750695839
8.574,2.305567108
8.576,2.485525358
8.578,2.395546233
8.58,2.245581025
8.582,1.885664526
8.584,1.495754985
8.586,1.000869798
8.588,1.180828048
8.59,1.570737589
8.592,1.930654088
8.594,2.035629734
8.596,2.290570588
8.598,2.440535796
8.6,2.035629734
8.602,1.735699318
8.604,1.015866319
8.606,1.165831527
8.608,1.300800214
8.61,1.360786298
8.612,2.020633213
8.614,2.170598421
8.616,2.230584504
8.618,2.230584504
8.62,2.035629734
8.622,1.705706276
8.624,1.330793256
8.626,1.135838485
8.628,1.165831527
8.63,1.435768902
8.632,2.065622776
8.634,2.1556019
8.636,2.200591463
8.638,1.990640171
8.64,1.975643651
8.642,1.915657567
8.644,1.735699318
8.646,1.540744547
8.648,1.795685401
8.65,2.005636692
8.652,2.545511441
8.654,2.89043142
8.656,3.355323565
8.658,3.44530269
8.66,3.565274856
8.662,3.26534444
8.664,2.905427941
8.666,2.665483608
8.668,2.470528837
8.67,2.275574067
8.672,2.350556671
8.674,2.500521879
8.676,2.365553192
8.678,1.870668005
8.68,1.495754985
8.682,1.105845444
8.684,0.595963736
8.686,0.85090459
8.688,0.925887194
8.69,0.910890673
8.692,1.390779339
8.694,1.510751506
8.696,1.78068888
8.698,1.705706276
8.7,1.60073063
8.702,1.40577586
8.704,0.775921986
8.706,0.730932424
8.708,1.105845444
8.71,1.465761943
8.712,1.930654088
8.714,2.590501004
8.716,2.200591463
8.718,1.900661047
8.72,1.810681922
8.722,1.390779339
8.724,1.58573411
8.726,1.420772381
8.728,1.495754985
8.73,1.435768902
8.732,2.080619296
8.734,2.215587984
8.736,2.5155184
8.738,2.110612338
8.74,2.020633213
8.742,1.720702797
8.744,1.360786298
8.746,1.195824569
8.748,1.21082109
8.75,1.450765422
8.752,2.095615817
8.754,2.305567108
8.756,2.410542754
8.758,2.260577546
8.76,2.185594942
8.762,1.60073063
8.764,1.255810652
8.766,1.180828048
8.768,1.360786298
8.77,1.630723672
8.772,2.230584504
8.774,2.305567108
8.776,2.305567108
8.778,2.065622776
8.78,1.855671484
8.782,1.450765422
8.784,1.480758464
8.786,1.40577586
8.788,1.510751506
8.79,2.020633213
8.792,2.275574067
8.794,2.33556015
8.796,2.440535796
8.798,2.305567108
8.8,2.065622776
8.802,1.630723672
8.804,1.21082109
8.806,1.420772381
8.808,1.615727151
8.81,2.020633213
8.812,2.485525358
8.814,2.440535796
8.816,2.33556015
8.818,2.215587984
8.82,1.810681922
8.822,1.705706276
8.824,1.705706276
8.826,1.450765422
8.828,1.795685401
8.83,2.1556019
8.832,2.575504483
8.834,2.650487087
8.836,2.740466212
8.838,2.395546233
8.84,1.975643651
8.842,1.78068888
8.844,1.720702797
8.846,1.810681922
8.848,2.035629734
8.85,2.185594942
8.852,2.485525358
8.854,2.770459253
8.856,2.950417503
8.858,2.620494045
8.86,2.425539275
8.862,2.1556019
8.864,1.900661047
8.866,2.215587984
8.868,2.185594942
8.87,2.665483608
8.872,3.08538619
8.874,2.965414024
8.876,3.040396628
8.878,2.995407066
8.88,2.950417503
8.882,2.680480129
8.884,2.260577546
8.886,2.410542754
8.888,2.965414024
8.89,3.205358357
8.892,3.250347919
8.894,3.520285294
8.896,3.400313127
8.898,3.175365315
8.9,2.905427941
8.902,2.545511441
8.904,2.725469691
8.906,2.830445337
8.908,2.89043142
8.91,3.64025746
8.912,3.595267898
8.914,3.985177439
8.916,3.805219189
8.918,3.565274856
8.92,3.280340961
8.922,3.100382711
8.924,2.590501004
8.926,2.680480129
8.928,2.965414024
8.93,3.82021571
8.932,3.520285294
8.934,3.310334003
8.936,3.460299211
8.938,3.415309648
8.94,2.845441857
8.942,2.245581025
8.944,2.260577546
8.946,2.755462733
8.948,2.590501004
8.95,3.145372274
8.952,2.920424462
8.954,2.920424462
8.956,2.935420982
8.958,2.950417503
8.96,2.275574067
8.962,2.035629734
8.964,1.765692359
8.966,1.900661047
8.968,2.020633213
8.97,1.945650609
8.972,2.575504483
8.974,3.280340961
8.976,2.680480129
8.978,2.215587984
8.98,1.870668005
8.982,1.570737589
8.984,1.465761943
8.986,1.615727151
8.988,1.930654088
8.99,2.230584504
8.992,2.440535796
8.994,2.530514921
8.996,2.320563629
8.998,2.1556019
9,1.705706276
9.002,1.495754985
9.004,1.21082109
9.006,1.615727151
9.008,1.58573411
9.01,2.14060538
9.012,2.560507962
9.014,2.575504483
9.016,2.185594942
9.018,1.990640171
9.02,1.96064713
9.022,1.645720193
9.024,1.03086284
9.026,1.375782818
9.028,1.900661047
9.03,2.230584504
9.032,2.470528837
9.034,2.725469691
9.036,2.575504483
9.038,2.14060538
9.04,0.970876757
9.042,1.330793256
9.044,1.570737589
9.046,1.525748026
9.048,1.795685401
9.05,2.125608859
9.052,2.440535796
9.054,2.500521879
9.056,2.320563629
9.058,2.035629734
9.06,1.690709755
9.062,1.495754985
9.064,1.240814131
9.066,1.570737589
9.068,1.96064713
9.07,2.410542754
9.072,2.545511441
9.074,2.695476649
9.076,2.080619296
9.078,1.705706276
9.08,1.570737589
9.082,1.390779339
9.084,1.675713235
9.086,1.705706276
9.088,2.110612338
9.09,2.170598421
9.092,2.260577546
9.094,2.440535796
9.096,2.305567108
9.098,1.915657567
9.1,1.330793256
9.102,1.495754985
9.104,1.540744547
9.106,1.630723672
9.108,1.915657567
9.11,2.14060538
9.112,2.425539275
9.114,2.635490566
9.116,2.380549712
9.118,1.660716714
9.12,1.58573411
9.122,1.540744547
9.124,1.570737589
9.126,1.570737589
9.128,1.78068888
9.13,2.14060538
9.132,2.440535796
9.134,2.530514921
9.136,2.320563629
9.138,1.945650609
9.14,1.480758464
9.142,1.465761943
9.144,1.240814131
9.146,1.450765422
9.148,1.900661047
9.15,2.245581025
9.152,2.305567108
9.154,2.14060538
9.156,2.095615817
9.158,1.945650609
9.16,1.495754985
9.162,1.285803694
9.164,1.300800214
9.166,1.675713235
9.168,2.125608859
9.17,2.410542754
9.172,2.530514921
9.174,2.440535796
9.176,2.065622776
9.178,1.58573411
9.18,1.435768902
9.182,1.240814131
9.184,1.270807173
9.186,1.40577586
9.188,1.750695839
9.19,2.440535796
9.192,2.545511441
9.194,2.305567108
9.196,2.425539275
9.198,1.990640171
9.2,1.360786298
9.202,1.300800214
9.204,1.40577586
9.206,1.525748026
9.208,1.705706276
9.21,2.185594942
9.212,2.230584504
9.214,2.110612338
9.216,2.095615817
9.218,1.390779339
9.22,1.285803694
9.222,1.450765422
9.224,1.525748026
9.226,1.345789777
9.228,1.855671484
9.23,2.1556019
9.232,2.230584504
9.234,2.365553192
9.236,2.230584504
9.238,1.480758464
9.24,1.060855881
9.242,1.21082109
9.244,1.40577586
9.246,1.555741068
9.248,2.065622776
9.25,2.455532317
9.252,2.560507962
9.254,2.035629734
9.256,2.110612338
9.258,1.690709755
9.26,1.360786298
9.262,1.045859361
9.264,1.300800214
9.266,1.540744547
9.268,2.080619296
9.27,2.110612338
9.272,2.290570588
9.274,2.065622776
9.276,1.885664526
9.278,1.360786298
9.28,1.375782818
9.282,1.40577586
9.284,1.360786298
9.286,1.660716714
9.288,2.230584504
9.29,2.275574067
9.292,2.455532317
9.294,2.230584504
9.296,1.870668005
9.298,1.315796735
9.3,1.60073063
9.302,1.345789777
9.304,1.420772381
9.306,1.615727151
9.308,2.080619296
9.31,2.380549712
9.312,2.110612338
9.314,2.14060538
9.316,1.96064713
9.318,1.555741068
9.32,1.510751506
9.322,1.525748026
9.324,1.345789777
9.326,1.645720193
9.328,2.290570588
9.33,2.545511441
9.332,2.320563629
9.334,2.14060538
9.336,1.525748026
9.338,1.22581761
9.34,1.285803694
9.342,1.375782818
9.344,1.40577586
9.346,1.465761943
9.348,2.110612338
9.35,2.410542754
9.352,2.545511441
9.354,2.200591463
9.356,2.005636692
9.358,1.60073063
9.36,1.21082109
9.362,1.195824569
9.364,1.390779339
9.366,1.96064713
9.368,2.215587984
9.37,2.320563629
9.372,2.245581025
9.374,2.215587984
9.376,2.005636692
9.378,1.58573411
9.38,1.360786298
9.382,1.465761943
9.384,1.58573411
9.386,1.900661047
9.388,2.380549712
9.39,2.695476649
9.392,2.620494045
9.394,2.500521879
9.396,1.930654088
9.398,1.675713235
9.4,1.675713235
9.402,1.525748026
9.404,1.450765422
9.406,1.810681922
9.408,2.200591463
9.41,2.455532317
9.412,2.455532317
9.414,2.380549712
9.416,2.14060538
9.418,1.495754985
9.42,1.885664526
9.422,1.510751506
9.424,1.195824569
9.426,1.945650609
9.428,2.425539275
9.43,2.260577546
9.432,2.050626255
9.434,2.305567108
9.436,1.855671484
9.438,1.22581761
9.44,1.240814131
9.442,1.495754985
9.444,1.495754985
9.446,1.915657567
9.448,2.095615817
9.45,2.200591463
9.452,2.095615817
9.454,2.095615817
9.456,2.065622776
9.458,1.570737589
9.46,1.165831527
9.462,1.345789777
9.464,1.540744547
9.466,1.795685401
9.468,1.945650609
9.47,2.170598421
9.472,2.110612338
9.474,2.035629734
9.476,1.615727151
9.478,1.540744547
9.48,1.540744547
9.482,1.510751506
9.484,1.450765422
9.486,1.630723672
9.488,1.795685401
9.49,2.305567108
9.492,2.170598421
9.494,1.990640171
9.496,1.510751506
9.498,1.270807173
9.5,1.570737589
9.502,1.120841965
9.504,1.510751506
9.506,1.825678443
9.508,2.080619296
9.51,2.230584504
9.512,2.080619296
9.514,1.825678443
9.516,1.60073063
9.518,1.465761943
9.52,1.315796735
9.522,1.315796735
9.524,1.675713235
9.526,2.005636692
9.528,2.305567108
9.53,2.530514921
9.532,2.770459253
9.534,2.755462733
9.536,2.635490566
9.538,2.365553192
9.54,2.755462733
9.542,2.875434899
9.544,3.280340961
9.546,3.745233106
9.548,3.550278335
9.55,3.940187876
9.552,3.115379232
9.554,2.5155184
9.556,1.840674963
9.558,1.195824569
9.56,0.880897632
9.562,0.910890673
9.564,0.970876757
9.566,1.390779339
9.568,1.720702797
9.57,1.675713235
9.572,1.345789777
9.574,1.300800214
9.576,0.970876757
9.578,0.236047237
9.58,0.29603332
9.582,0.67094634
9.584,1.105845444
9.586,1.735699318
9.588,2.065622776
9.59,2.14060538
9.592,2.14060538
9.594,1.96064713
9.596,1.435768902
9.598,1.255810652
9.6,1.22581761
9.602,1.465761943
9.604,1.645720193
9.606,2.425539275
9.608,2.035629734
9.61,2.365553192
9.612,1.930654088
9.614,1.645720193
9.616,1.480758464
9.618,1.495754985
9.62,1.690709755
9.622,1.510751506
9.624,1.630723672
9.626,1.900661047
9.628,2.200591463
9.63,2.470528837
9.632,2.080619296
9.634,2.050626255
9.636,1.525748026
9.638,1.240814131
9.64,1.420772381
9.642,1.615727151
9.644,1.855671484
9.646,2.035629734
9.648,2.410542754
9.65,2.260577546
9.652,2.095615817
9.654,1.945650609
9.656,1.555741068
9.658,1.495754985
9.66,1.40577586
9.662,1.435768902
9.664,1.795685401
9.666,2.425539275
9.668,2.635490566
9.67,2.620494045
9.672,2.110612338
9.674,1.840674963
9.676,1.555741068
9.678,1.21082109
9.68,1.495754985
9.682,1.675713235
9.684,1.870668005
9.686,1.990640171
9.688,2.5155184
9.69,2.485525358
9.692,2.290570588
9.694,1.720702797
9.696,1.555741068
9.698,1.525748026
9.7,1.855671484
9.702,1.555741068
9.704,2.020633213
9.706,2.425539275
9.708,2.440535796
9.71,2.485525358
9.712,2.440535796
9.714,2.005636692
9.716,1.720702797
9.718,1.495754985
9.72,1.495754985
9.722,1.825678443
9.724,2.410542754
9.726,2.545511441
9.728,2.875434899
9.73,2.680480129
9.732,2.830445337
9.734,2.485525358
9.736,1.96064713
9.738,1.825678443
9.74,1.735699318
9.742,2.005636692
9.744,2.470528837
9.746,2.740466212
9.748,2.905427941
9.75,3.250347919
9.752,3.145372274
9.754,2.71047317
9.756,2.410542754
9.758,2.14060538
9.76,2.14060538
9.762,2.275574067
9.764,2.920424462
9.766,3.175365315
9.768,3.520285294
9.77,3.655253981
9.772,3.205358357
9.774,2.740466212
9.776,2.560507962
9.778,2.605497525
9.78,2.680480129
9.782,3.220354878
9.784,3.475295731
9.786,3.595267898
9.788,3.745233106
9.79,3.685247023
9.792,3.745233106
9.794,3.010403586
9.796,2.860438378
9.798,2.395546233
9.8,2.800452295
9.802,2.935420982
9.804,3.520285294
9.806,3.655253981
9.808,3.700243543
9.81,3.610264419
9.812,3.175365315
9.814,2.770459253
9.816,2.470528837
9.818,2.5155184
9.82,2.605497525
9.822,2.650487087
9.824,3.235351398
9.826,3.175365315
9.828,3.325330523
9.83,2.950417503
9.832,2.920424462
9.834,2.350556671
9.836,2.005636692
9.838,1.870668005
9.84,2.305567108
9.842,2.215587984
9.844,2.350556671
9.846,3.025400107
9.848,2.980410545
9.85,2.470528837
9.852,2.185594942
9.854,1.900661047
9.856,1.375782818
9.858,1.40577586
9.86,1.615727151
9.862,1.810681922
9.864,2.125608859
9.866,2.245581025
9.868,2.530514921
9.87,2.455532317
9.872,2.290570588
9.874,1.750695839
9.876,1.285803694
9.878,1.510751506
9.88,1.390779339
9.882,1.645720193
9.884,2.230584504
9.886,2.5155184
9.888,2.620494045
9.89,2.170598421
9.892,1.930654088
9.894,1.510751506
9.896,1.390779339
9.898,1.315796735
9.9,1.60073063
9.902,1.840674963
9.904,2.125608859
9.906,2.470528837
9.908,2.500521879
9.91,2.170598421
9.912,1.915657567
9.914,1.750695839
9.916,1.40577586
9.918,1.180828048
9.92,1.525748026
9.922,2.1556019
9.924,2.33556015
9.926,2.425539275
9.928,2.260577546
9.93,2.320563629
9.932,1.78068888
9.934,1.645720193
9.936,1.450765422
9.938,1.240814131
9.94,1.450765422
9.942,2.245581025
9.944,2.230584504
9.946,2.5155184
9.948,2.290570588
9.95,1.930654088
9.952,1.675713235
9.954,1.735699318
9.956,1.420772381
9.958,1.450765422
9.96,1.645720193
9.962,2.035629734
9.964,2.320563629
9.966,2.33556015
9.968,2.5155184
9.97,1.975643651
9.972,1.975643651
9.974,1.885664526
9.976,1.465761943
9.978,1.300800214
9.98,1.525748026
9.982,1.96064713
9.984,2.395546233
9.986,2.440535796
9.988,2.320563629
9.99,2.110612338
9.992,1.840674963
9.994,1.96064713
9.996,1.525748026
9.998,1.240814131
