Time (s),Signal (V)
8.396,2.767274377
8.398,2.938621036
8.4,2.954939765
8.402,3.061011506
8.404,3.191561341
8.406,3.167083247
8.408,3.485298471
8.41,3.37922673
8.412,3.183401977
8.414,2.816230565
8.416,2.799911836
8.418,2.995736589
8.42,2.930461671
8.422,3.077330236
8.424,3.183401977
8.426,3.2241988
8.428,3.5016172
8.43,3.281314353
8.432,3.207880071
8.434,2.832549294
8.436,2.848868024
8.438,2.9467804
8.44,3.052852141
8.442,3.069170871
8.444,3.207880071
8.446,3.256836259
8.448,3.420023553
8.45,3.256836259
8.452,3.167083247
8.454,2.742796283
8.456,2.840708659
8.458,2.9467804
8.46,3.069170871
8.462,3.10180833
8.464,3.158923883
8.466,3.264995624
8.468,3.452661012
8.47,3.330270541
8.472,3.167083247
8.474,2.661202636
8.476,2.791752471
8.478,3.036533412
8.48,3.003895953
8.482,3.036533412
8.484,3.216039436
8.486,3.362908
8.488,3.420023553
8.49,3.126286424
8.492,3.0854896
8.494,2.718318189
8.496,2.881505483
8.498,2.9467804
8.5,3.020214683
