Time (s),Signal (V)
8.394,2.375047073
8.396,2.097680308
8.398,2.028338617
8.4,2.080344885
8.402,2.271034536
8.404,2.496395033
8.406,2.739090953
8.408,2.860438912
8.41,2.84310349
8.412,2.687084684
8.414,2.392382496
8.416,2.132351154
8.418,1.993667771
8.42,2.097680308
8.422,2.305705382
8.424,2.583072147
8.426,2.825768067
8.428,2.929780604
8.43,2.84310349
8.432,2.635078416
8.434,2.323040805
8.436,2.080344885
8.438,2.04567404
8.44,2.115015731
8.442,2.305705382
8.444,2.565736724
8.446,2.72175553
8.448,2.756426375
8.45,2.669749261
8.452,2.461724188
8.454,2.184357422
8.456,2.04567404
8.458,2.04567404
8.46,2.149686577
8.462,2.340376228
8.464,2.617742993
8.466,2.773761798
8.468,2.808432644
8.47,2.756426375
8.472,2.513730456
8.474,2.253699114
8.476,2.011003194
8.478,1.976332349
8.48,2.167022
8.482,2.340376228
8.484,2.635078416
8.486,2.773761798
8.488,2.825768067
8.49,2.72175553
8.492,2.565736724
8.494,2.253699114
8.496,2.097680308
8.498,2.063009463
8.5,2.149686577
8.502,2.288369959
8.504,2.565736724
8.506,2.687084684
8.508,2.791097221
8.51,2.791097221
8.512,2.565736724
8.514,2.201692845
8.516,1.976332349
8.518,1.976332349
8.52,2.04567404
8.522,2.305705382
8.524,2.60040757
8.526,2.756426375
8.528,2.825768067
8.53,2.739090953
8.532,2.652413839
8.534,2.409717919
8.536,2.201692845
8.538,1.958996926
8.54,2.097680308
8.542,2.305705382
8.544,2.635078416
8.546,2.756426375
8.548,2.825768067
8.55,2.652413839
8.552,2.461724188
8.554,2.219028268
8.556,2.115015731
8.558,2.063009463
8.56,2.323040805
8.562,2.548401302
8.564,2.981786872
8.566,2.981786872
8.568,3.033793141
8.57,2.912445181
8.572,2.583072147
8.574,2.219028268
8.576,2.080344885
8.578,2.097680308
8.58,2.340376228
8.582,2.427053342
8.584,2.704420107
8.586,2.860438912
8.588,2.912445181
8.59,2.669749261
8.592,2.392382496
8.594,2.011003194
8.596,1.854984389
8.598,2.04567404
8.6,2.427053342
8.602,2.60040757
8.604,2.947116027
8.606,2.895109758
8.608,2.756426375
8.61,2.427053342
8.612,2.201692845
8.614,1.820313543
8.616,1.906990657
8.618,2.167022
8.62,2.271034536
8.622,2.357711651
8.624,2.496395033
8.626,2.669749261
8.628,2.912445181
8.63,2.669749261
8.632,2.427053342
8.634,2.167022
8.636,2.028338617
8.638,2.028338617
8.64,2.184357422
8.642,2.409717919
8.644,2.739090953
8.646,2.825768067
8.648,2.756426375
8.65,2.548401302
8.652,2.288369959
8.654,2.097680308
8.656,2.011003194
8.658,2.063009463
8.66,2.149686577
8.662,2.375047073
8.664,2.635078416
8.666,2.791097221
8.668,2.652413839
8.67,2.444388765
8.672,2.253699114
8.674,2.011003194
8.676,1.958996926
8.678,1.92432608
8.68,2.149686577
8.682,2.357711651
8.684,2.617742993
8.686,2.617742993
8.688,2.47905961
8.69,2.288369959
8.692,2.011003194
8.694,1.854984389
8.696,1.698965583
8.698,1.768307275
8.7,2.149686577
8.702,2.652413839
8.704,3.137805678
8.706,3.484514134
8.708,3.692539208
8.71,3.83122259
8.712,3.83122259
8.714,3.865893436
8.716,4.004576819
8.718,4.056583087
8.72,4.039247664
8.722,3.883228859
8.724,3.83122259
8.726,3.796551745
8.728,3.536520402
8.73,2.84310349
8.732,2.288369959
8.734,1.646959315
8.736,1.317586281
8.738,1.352257127
8.74,1.542946778
8.742,1.80297812
8.744,2.063009463
8.746,2.149686577
8.748,2.201692845
8.75,2.097680308
8.752,1.785642697
8.754,1.80297812
8.756,1.733636429
8.758,1.768307275
8.76,2.04567404
8.762,2.375047073
8.764,2.687084684
8.766,2.72175553
8.768,2.669749261
8.77,2.461724188
8.772,2.149686577
8.774,1.872319812
8.776,1.92432608
8.778,2.011003194
8.78,2.184357422
8.782,2.496395033
8.784,2.687084684
8.786,2.773761798
8.788,2.791097221
8.79,2.548401302
8.792,2.201692845
8.794,2.028338617
8.796,1.976332349
8.798,2.097680308
8.8,2.375047073
8.802,2.635078416
8.804,2.72175553
8.806,2.860438912
8.808,2.739090953
8.81,2.565736724
8.812,2.167022
8.814,1.976332349
8.816,1.941661503
8.818,2.04567404
8.82,2.253699114
8.822,2.617742993
8.824,2.791097221
8.826,2.895109758
8.828,2.791097221
8.83,2.617742993
8.832,2.236363691
8.834,2.149686577
8.836,2.080344885
8.838,2.236363691
8.84,2.461724188
8.842,2.72175553
8.844,2.773761798
8.846,2.84310349
8.848,2.825768067
8.85,2.583072147
8.852,2.357711651
8.854,2.201692845
8.856,2.149686577
8.858,2.236363691
8.86,2.375047073
8.862,2.756426375
8.864,2.895109758
8.866,2.912445181
8.868,2.791097221
8.87,2.652413839
8.872,2.323040805
8.874,2.253699114
8.876,2.219028268
8.878,2.444388765
8.88,2.60040757
8.882,2.947116027
8.884,3.068463986
8.886,3.033793141
8.888,2.929780604
8.89,2.704420107
8.892,2.461724188
8.894,2.323040805
8.896,2.323040805
8.898,2.583072147
8.9,2.773761798
8.902,3.068463986
8.904,3.172476523
8.906,3.137805678
8.908,2.947116027
8.91,2.825768067
8.912,2.617742993
8.914,2.496395033
8.916,2.531065879
8.918,2.704420107
8.92,2.929780604
8.922,3.241818214
8.924,3.311159906
8.926,3.328495329
8.928,3.207147369
8.93,3.068463986
8.932,2.808432644
8.934,2.669749261
8.936,2.773761798
8.938,2.929780604
8.94,3.172476523
8.942,3.484514134
8.944,3.605862094
8.946,3.553855825
8.948,3.363166174
8.95,3.189811946
8.952,2.860438912
8.954,2.84310349
8.956,2.860438912
8.958,3.085799409
8.96,3.293824483
8.962,3.553855825
8.964,3.640532939
8.966,3.605862094
8.968,3.39783702
8.97,3.137805678
8.972,2.877774335
8.974,2.825768067
8.976,2.877774335
8.978,2.999122295
8.98,3.224482792
8.982,3.467178711
8.984,3.501849557
8.986,3.415172443
8.988,3.224482792
8.99,2.929780604
8.992,2.652413839
8.994,2.513730456
8.996,2.496395033
8.998,2.669749261
9,2.912445181
